filename,number_transits,code,totalTime,experiment,fishID,scorer
FRI_Scototaxis_ADAMS/gridded_commongarden_prescoto_blossom_july_10_2018_na_na_doorcam_ADAMS.csv,57,black_thigmo,312.6059999999999,prescoto,blossom,Adams
FRI_Scototaxis_ADAMS/gridded_commongarden_prescoto_blossom_july_10_2018_na_na_doorcam_ADAMS.csv,57,white,61.273000000000025,prescoto,blossom,Adams
FRI_Scototaxis_ADAMS/gridded_commongarden_prescoto_blossom_july_10_2018_na_na_doorcam_ADAMS.csv,57,white_thigmo,95.98600000000002,prescoto,blossom,Adams
FRI_Scototaxis_ADAMS/gridded_commongarden_prescoto_carla_september_6_2018_na_na_doorcam_ADAMS.csv,73,black,87.66499999999996,prescoto,carla,Adams
FRI_Scototaxis_ADAMS/gridded_commongarden_prescoto_carla_september_6_2018_na_na_doorcam_ADAMS.csv,73,black_thigmo,397.81499999999994,prescoto,carla,Adams
FRI_Scototaxis_ADAMS/gridded_commongarden_prescoto_carla_september_6_2018_na_na_doorcam_ADAMS.csv,73,white,1.1169999999999618,prescoto,carla,Adams
FRI_Scototaxis_ADAMS/gridded_commongarden_prescoto_carla_september_6_2018_na_na_doorcam_ADAMS.csv,73,white_thigmo,113.40300000000015,prescoto,carla,Adams
FRI_Scototaxis_ADAMS/gridded_commongarden_prescoto_catalina_september_6_2018_na_na_wallcam_ADAMS.csv,56,black,217.007,prescoto,catalina,Adams
FRI_Scototaxis_ADAMS/gridded_commongarden_prescoto_catalina_september_6_2018_na_na_wallcam_ADAMS.csv,56,black_thigmo,311.19499999999994,prescoto,catalina,Adams
FRI_Scototaxis_ADAMS/gridded_commongarden_prescoto_catalina_september_6_2018_na_na_wallcam_ADAMS.csv,56,white,26.361000000000075,prescoto,catalina,Adams
FRI_Scototaxis_ADAMS/gridded_commongarden_prescoto_catalina_september_6_2018_na_na_wallcam_ADAMS.csv,56,white_thigmo,45.43700000000001,prescoto,catalina,Adams
FRI_Scototaxis_ADAMS/gridded_commongarden_prescoto_charlotte_august_30_2018_na_na_doorcam_ADAMS.csv,81,black,60.14499999999988,prescoto,charlotte,Adams
FRI_Scototaxis_ADAMS/gridded_commongarden_prescoto_charlotte_august_30_2018_na_na_doorcam_ADAMS.csv,81,black_thigmo,344.45000000000005,prescoto,charlotte,Adams
FRI_Scototaxis_ADAMS/gridded_commongarden_prescoto_charlotte_august_30_2018_na_na_doorcam_ADAMS.csv,81,white,19.04100000000005,prescoto,charlotte,Adams
FRI_Scototaxis_ADAMS/gridded_commongarden_prescoto_charlotte_august_30_2018_na_na_doorcam_ADAMS.csv,81,white_thigmo,176.36400000000006,prescoto,charlotte,Adams
FRI_Scototaxis_ADAMS/gridded_commongarden_prescoto_chloe_august_30_2018_na_na_wallcam_ADAMS.csv,47,black,144.93199999999996,prescoto,chloe,Adams
FRI_Scototaxis_ADAMS/gridded_commongarden_prescoto_chloe_august_30_2018_na_na_wallcam_ADAMS.csv,47,black_thigmo,451.94900000000007,prescoto,chloe,Adams
FRI_Scototaxis_ADAMS/gridded_commongarden_prescoto_chloe_august_30_2018_na_na_wallcam_ADAMS.csv,47,white,1.399000000000001,prescoto,chloe,Adams
FRI_Scototaxis_ADAMS/gridded_commongarden_prescoto_chloe_august_30_2018_na_na_wallcam_ADAMS.csv,47,white_thigmo,1.7199999999999136,prescoto,chloe,Adams
FRI_Scototaxis_ADAMS/gridded_commongarden_prescoto_claire_august_30_2018_na_na_wallcam_ADAMS.csv,108,black,137.92299999999997,prescoto,claire,Adams
FRI_Scototaxis_ADAMS/gridded_commongarden_prescoto_claire_august_30_2018_na_na_wallcam_ADAMS.csv,108,black_thigmo,292.3329999999999,prescoto,claire,Adams
FRI_Scototaxis_ADAMS/gridded_commongarden_prescoto_claire_august_30_2018_na_na_wallcam_ADAMS.csv,108,white,40.878000000000014,prescoto,claire,Adams
FRI_Scototaxis_ADAMS/gridded_commongarden_prescoto_claire_august_30_2018_na_na_wallcam_ADAMS.csv,108,white_thigmo,128.8660000000001,prescoto,claire,Adams
FRI_Scototaxis_ADAMS/gridded_commongarden_prescoto_daisy_august_30_2018_na_na_wallcam_ADAMS.csv,94,black,238.87499999999997,prescoto,daisy,Adams
FRI_Scototaxis_ADAMS/gridded_commongarden_prescoto_daisy_august_30_2018_na_na_wallcam_ADAMS.csv,94,black_thigmo,263.9200000000001,prescoto,daisy,Adams
FRI_Scototaxis_ADAMS/gridded_commongarden_prescoto_daisy_august_30_2018_na_na_wallcam_ADAMS.csv,94,white,38.08700000000009,prescoto,daisy,Adams
FRI_Scototaxis_ADAMS/gridded_commongarden_prescoto_daisy_august_30_2018_na_na_wallcam_ADAMS.csv,94,white_thigmo,59.11799999999984,prescoto,daisy,Adams
FRI_Scototaxis_ADAMS/gridded_commongarden_prescoto_daniela_september_6_2018_na_na_wallcam_ADAMS.csv,97,black,152.40099999999984,prescoto,daniela,Adams
FRI_Scototaxis_ADAMS/gridded_commongarden_prescoto_daniela_september_6_2018_na_na_wallcam_ADAMS.csv,97,black_thigmo,307.00300000000016,prescoto,daniela,Adams
FRI_Scototaxis_ADAMS/gridded_commongarden_prescoto_daniela_september_6_2018_na_na_wallcam_ADAMS.csv,97,white,35.002000000000194,prescoto,daniela,Adams
FRI_Scototaxis_ADAMS/gridded_commongarden_prescoto_daniela_september_6_2018_na_na_wallcam_ADAMS.csv,97,white_thigmo,105.59399999999981,prescoto,daniela,Adams
FRI_Scototaxis_ADAMS/gridded_commongarden_prescoto_dawn_august_30_2018_na_na_doorcam_ADAMS.csv,108,black,50.951000000000064,prescoto,dawn,Adams
FRI_Scototaxis_ADAMS/gridded_commongarden_prescoto_dawn_august_30_2018_na_na_doorcam_ADAMS.csv,108,black_thigmo,316.56400000000025,prescoto,dawn,Adams
FRI_Scototaxis_ADAMS/gridded_commongarden_prescoto_dawn_august_30_2018_na_na_doorcam_ADAMS.csv,108,white,22.97499999999991,prescoto,dawn,Adams
FRI_Scototaxis_ADAMS/gridded_commongarden_prescoto_dawn_august_30_2018_na_na_doorcam_ADAMS.csv,108,white_thigmo,209.50999999999976,prescoto,dawn,Adams
FRI_Scototaxis_ADAMS/gridded_commongarden_prescoto_delfina_september_6_2018_na_na_doorcam_ADAMS.csv,71,black,56.84300000000002,prescoto,delfina,Adams
FRI_Scototaxis_ADAMS/gridded_commongarden_prescoto_delfina_september_6_2018_na_na_doorcam_ADAMS.csv,71,black_thigmo,447.71799999999996,prescoto,delfina,Adams
FRI_Scototaxis_ADAMS/gridded_commongarden_prescoto_delfina_september_6_2018_na_na_doorcam_ADAMS.csv,71,white,27.833000000000016,prescoto,delfina,Adams
FRI_Scototaxis_ADAMS/gridded_commongarden_prescoto_delfina_september_6_2018_na_na_doorcam_ADAMS.csv,71,white_thigmo,67.60599999999994,prescoto,delfina,Adams
FRI_Scototaxis_ADAMS/gridded_commongarden_prescoto_diana_august_30_2018_na_na_doorcam_ADAMS.csv,39,black,158.178,prescoto,diana,Adams
FRI_Scototaxis_ADAMS/gridded_commongarden_prescoto_diana_august_30_2018_na_na_doorcam_ADAMS.csv,39,black_thigmo,409.305,prescoto,diana,Adams
FRI_Scototaxis_ADAMS/gridded_commongarden_prescoto_diana_august_30_2018_na_na_doorcam_ADAMS.csv,39,white,13.47999999999999,prescoto,diana,Adams
FRI_Scototaxis_ADAMS/gridded_commongarden_prescoto_diana_august_30_2018_na_na_doorcam_ADAMS.csv,39,white_thigmo,19.036999999999978,prescoto,diana,Adams
FRI_Scototaxis_BALLARD/gridded_commongarden_prescoto_beatrice_july_10_2018_na_na_wallcam_BALLARD.csv,68,black,206.8750000000001,prescoto,beatrice,Ballard
FRI_Scototaxis_BALLARD/gridded_commongarden_prescoto_beatrice_july_10_2018_na_na_wallcam_BALLARD.csv,68,black_thigmo,303.8790000000001,prescoto,beatrice,Ballard
FRI_Scototaxis_BALLARD/gridded_commongarden_prescoto_beatrice_july_10_2018_na_na_wallcam_BALLARD.csv,68,white,43.843000000000046,prescoto,beatrice,Ballard
FRI_Scototaxis_BALLARD/gridded_commongarden_prescoto_beatrice_july_10_2018_na_na_wallcam_BALLARD.csv,68,white_thigmo,45.40299999999982,prescoto,beatrice,Ballard
FRI_Scototaxis_BALLARD/gridded_commongarden_prescoto_becca_july_13_2018_na_na_wallcam_BALLARD.csv,62,black,5.716000000000051,prescoto,becca,Ballard
FRI_Scototaxis_BALLARD/gridded_commongarden_prescoto_becca_july_13_2018_na_na_wallcam_BALLARD.csv,62,black_thigmo,519.2399999999998,prescoto,becca,Ballard
FRI_Scototaxis_BALLARD/gridded_commongarden_prescoto_becca_july_13_2018_na_na_wallcam_BALLARD.csv,62,white,0.5179999999999723,prescoto,becca,Ballard
FRI_Scototaxis_BALLARD/gridded_commongarden_prescoto_becca_july_13_2018_na_na_wallcam_BALLARD.csv,62,white_thigmo,74.52600000000027,prescoto,becca,Ballard
FRI_Scototaxis_BALLARD/gridded_commongarden_prescoto_bella_july_13_2018_na_na_doorcam_BALLARD.csv,11,black,6.244000000000085,prescoto,bella,Ballard
FRI_Scototaxis_BALLARD/gridded_commongarden_prescoto_bella_july_13_2018_na_na_doorcam_BALLARD.csv,11,black_thigmo,593.7559999999999,prescoto,bella,Ballard
FRI_Scototaxis_BALLARD/gridded_commongarden_prescoto_bernadette_august_9_2018_na_na_doorcam_BALLARD.csv,54,black,196.79600000000013,prescoto,bernadette,Ballard
FRI_Scototaxis_BALLARD/gridded_commongarden_prescoto_bernadette_august_9_2018_na_na_doorcam_BALLARD.csv,54,black_thigmo,317.3679999999999,prescoto,bernadette,Ballard
FRI_Scototaxis_BALLARD/gridded_commongarden_prescoto_bernadette_august_9_2018_na_na_doorcam_BALLARD.csv,54,white,8.31800000000004,prescoto,bernadette,Ballard
FRI_Scototaxis_BALLARD/gridded_commongarden_prescoto_bernadette_august_9_2018_na_na_doorcam_BALLARD.csv,54,white_thigmo,77.51799999999994,prescoto,bernadette,Ballard
FRI_Scototaxis_BALLARD/gridded_commongarden_prescoto_bernice_august_13_2018_na_na_wallcam_BALLARD.csv,81,black,150.844,prescoto,bernice,Ballard
FRI_Scototaxis_BALLARD/gridded_commongarden_prescoto_bernice_august_13_2018_na_na_wallcam_BALLARD.csv,81,black_thigmo,318.11999999999966,prescoto,bernice,Ballard
FRI_Scototaxis_BALLARD/gridded_commongarden_prescoto_bernice_august_13_2018_na_na_wallcam_BALLARD.csv,81,white,17.160000000000082,prescoto,bernice,Ballard
FRI_Scototaxis_BALLARD/gridded_commongarden_prescoto_bernice_august_13_2018_na_na_wallcam_BALLARD.csv,81,white_thigmo,113.87600000000018,prescoto,bernice,Ballard
FRI_Scototaxis_BALLARD/gridded_commongarden_prescoto_blossom_july_10_2018_na_na_doorcam_BALLARD.csv,42,black,129.48200000000003,prescoto,blossom,Ballard
FRI_Scototaxis_BALLARD/gridded_commongarden_prescoto_blossom_july_10_2018_na_na_doorcam_BALLARD.csv,42,black_thigmo,317.116,prescoto,blossom,Ballard
FRI_Scototaxis_BALLARD/gridded_commongarden_prescoto_blossom_july_10_2018_na_na_doorcam_BALLARD.csv,42,white,58.239999999999895,prescoto,blossom,Ballard
FRI_Scototaxis_BALLARD/gridded_commongarden_prescoto_blossom_july_10_2018_na_na_doorcam_BALLARD.csv,42,white_thigmo,95.16200000000009,prescoto,blossom,Ballard
FRI_Scototaxis_BALLARD/gridded_commongarden_prescoto_carla_september_6_2018_na_na_doorcam_BALLARD.csv,61,black,88.92200000000004,prescoto,carla,Ballard
FRI_Scototaxis_BALLARD/gridded_commongarden_prescoto_carla_september_6_2018_na_na_doorcam_BALLARD.csv,61,black_thigmo,398.7560000000001,prescoto,carla,Ballard
FRI_Scototaxis_BALLARD/gridded_commongarden_prescoto_carla_september_6_2018_na_na_doorcam_BALLARD.csv,61,white_thigmo,112.32199999999987,prescoto,carla,Ballard
FRI_Scototaxis_BALLARD/gridded_commongarden_prescoto_catalina_september_6_2018_na_na_wallcam_BALLARD.csv,52,black,204.27999999999983,prescoto,catalina,Ballard
FRI_Scototaxis_BALLARD/gridded_commongarden_prescoto_catalina_september_6_2018_na_na_wallcam_BALLARD.csv,52,black_thigmo,327.5980000000001,prescoto,catalina,Ballard
FRI_Scototaxis_BALLARD/gridded_commongarden_prescoto_catalina_september_6_2018_na_na_wallcam_BALLARD.csv,52,white,21.83800000000005,prescoto,catalina,Ballard
FRI_Scototaxis_BALLARD/gridded_commongarden_prescoto_catalina_september_6_2018_na_na_wallcam_BALLARD.csv,52,white_thigmo,46.28399999999999,prescoto,catalina,Ballard
FRI_Scototaxis_BALLARD/gridded_commongarden_prescoto_charlotte_august_30_2018_na_na_doorcam_BALLARD.csv,65,black,43.166,prescoto,charlotte,Ballard
FRI_Scototaxis_BALLARD/gridded_commongarden_prescoto_charlotte_august_30_2018_na_na_doorcam_BALLARD.csv,65,black_thigmo,367.03599999999983,prescoto,charlotte,Ballard
FRI_Scototaxis_BALLARD/gridded_commongarden_prescoto_charlotte_august_30_2018_na_na_doorcam_BALLARD.csv,65,white,11.961999999999964,prescoto,charlotte,Ballard
FRI_Scototaxis_BALLARD/gridded_commongarden_prescoto_charlotte_august_30_2018_na_na_doorcam_BALLARD.csv,65,white_thigmo,177.83600000000015,prescoto,charlotte,Ballard
FRI_Scototaxis_BALLARD/gridded_commongarden_prescoto_chloe_august_30_2018_na_na_wallcam_BALLARD.csv,35,black,153.10599999999994,prescoto,chloe,Ballard
FRI_Scototaxis_BALLARD/gridded_commongarden_prescoto_chloe_august_30_2018_na_na_wallcam_BALLARD.csv,35,black_thigmo,443.77400000000006,prescoto,chloe,Ballard
FRI_Scototaxis_BALLARD/gridded_commongarden_prescoto_chloe_august_30_2018_na_na_wallcam_BALLARD.csv,35,white,3.1200000000000045,prescoto,chloe,Ballard
FRI_Scototaxis_BALLARD/gridded_commongarden_prescoto_claire_august_30_2018_na_na_wallcam_BALLARD.csv,91,black,121.60200000000015,prescoto,claire,Ballard
FRI_Scototaxis_BALLARD/gridded_commongarden_prescoto_claire_august_30_2018_na_na_wallcam_BALLARD.csv,91,black_thigmo,295.878,prescoto,claire,Ballard
FRI_Scototaxis_BALLARD/gridded_commongarden_prescoto_claire_august_30_2018_na_na_wallcam_BALLARD.csv,91,white,28.594000000000023,prescoto,claire,Ballard
FRI_Scototaxis_BALLARD/gridded_commongarden_prescoto_claire_august_30_2018_na_na_wallcam_BALLARD.csv,91,white_thigmo,153.92599999999987,prescoto,claire,Ballard
FRI_Scototaxis_BALLARD/gridded_commongarden_prescoto_daisy_august_30_2018_na_na_wallcam_BALLARD.csv,74,black,213.64399999999986,prescoto,daisy,Ballard
FRI_Scototaxis_BALLARD/gridded_commongarden_prescoto_daisy_august_30_2018_na_na_wallcam_BALLARD.csv,74,black_thigmo,290.1520000000001,prescoto,daisy,Ballard
FRI_Scototaxis_BALLARD/gridded_commongarden_prescoto_daisy_august_30_2018_na_na_wallcam_BALLARD.csv,74,white,35.35999999999994,prescoto,daisy,Ballard
FRI_Scototaxis_BALLARD/gridded_commongarden_prescoto_daisy_august_30_2018_na_na_wallcam_BALLARD.csv,74,white_thigmo,60.84400000000005,prescoto,daisy,Ballard
FRI_Scototaxis_BALLARD/gridded_commongarden_prescoto_daniela_september_6_2018_na_na_wallcam_BALLARD.csv,74,black,137.04000000000008,prescoto,daniela,Ballard
FRI_Scototaxis_BALLARD/gridded_commongarden_prescoto_daniela_september_6_2018_na_na_wallcam_BALLARD.csv,74,black_thigmo,313.63999999999993,prescoto,daniela,Ballard
FRI_Scototaxis_BALLARD/gridded_commongarden_prescoto_daniela_september_6_2018_na_na_wallcam_BALLARD.csv,74,white,27.597999999999942,prescoto,daniela,Ballard
FRI_Scototaxis_BALLARD/gridded_commongarden_prescoto_daniela_september_6_2018_na_na_wallcam_BALLARD.csv,74,white_thigmo,121.72200000000007,prescoto,daniela,Ballard
FRI_Scototaxis_BALLARD/gridded_commongarden_prescoto_dawn_august_30_2018_na_na_doorcam_BALLARD.csv,97,black,44.83000000000001,prescoto,dawn,Ballard
FRI_Scototaxis_BALLARD/gridded_commongarden_prescoto_dawn_august_30_2018_na_na_doorcam_BALLARD.csv,97,black_thigmo,329.71600000000007,prescoto,dawn,Ballard
FRI_Scototaxis_BALLARD/gridded_commongarden_prescoto_dawn_august_30_2018_na_na_doorcam_BALLARD.csv,97,white,17.76400000000008,prescoto,dawn,Ballard
FRI_Scototaxis_BALLARD/gridded_commongarden_prescoto_dawn_august_30_2018_na_na_doorcam_BALLARD.csv,97,white_thigmo,207.68999999999988,prescoto,dawn,Ballard
FRI_Scototaxis_BALLARD/gridded_commongarden_prescoto_delfina_september_6_2018_na_na_doorcam_BALLARD.csv,48,black,48.2759999999999,prescoto,delfina,Ballard
FRI_Scototaxis_BALLARD/gridded_commongarden_prescoto_delfina_september_6_2018_na_na_doorcam_BALLARD.csv,48,black_thigmo,457.6020000000001,prescoto,delfina,Ballard
FRI_Scototaxis_BALLARD/gridded_commongarden_prescoto_delfina_september_6_2018_na_na_doorcam_BALLARD.csv,48,white,20.799999999999983,prescoto,delfina,Ballard
FRI_Scototaxis_BALLARD/gridded_commongarden_prescoto_delfina_september_6_2018_na_na_doorcam_BALLARD.csv,48,white_thigmo,73.32199999999996,prescoto,delfina,Ballard
FRI_Scototaxis_BALLARD/gridded_commongarden_prescoto_diana_august_30_2018_na_na_doorcam_BALLARD.csv,31,black,141.714,prescoto,diana,Ballard
FRI_Scototaxis_BALLARD/gridded_commongarden_prescoto_diana_august_30_2018_na_na_doorcam_BALLARD.csv,31,black_thigmo,427.08599999999996,prescoto,diana,Ballard
FRI_Scototaxis_BALLARD/gridded_commongarden_prescoto_diana_august_30_2018_na_na_doorcam_BALLARD.csv,31,white,13.518,prescoto,diana,Ballard
FRI_Scototaxis_BALLARD/gridded_commongarden_prescoto_diana_august_30_2018_na_na_doorcam_BALLARD.csv,31,white_thigmo,17.682000000000016,prescoto,diana,Ballard
FRI_Scototaxis_BAO/gridded_commongarden_prescoto_beatrice_july_10_2018_na_na_wallcam_BAO.csv,84,black,211.03199999999998,prescoto,beatrice,Bao
FRI_Scototaxis_BAO/gridded_commongarden_prescoto_beatrice_july_10_2018_na_na_wallcam_BAO.csv,84,black_thigmo,301.06899999999996,prescoto,beatrice,Bao
FRI_Scototaxis_BAO/gridded_commongarden_prescoto_beatrice_july_10_2018_na_na_wallcam_BAO.csv,84,white,41.876000000000204,prescoto,beatrice,Bao
FRI_Scototaxis_BAO/gridded_commongarden_prescoto_beatrice_july_10_2018_na_na_wallcam_BAO.csv,84,white_thigmo,46.02299999999991,prescoto,beatrice,Bao
FRI_Scototaxis_BAO/gridded_commongarden_prescoto_becca_july_13_2018_na_na_wallcam_BAO.csv,77,black,10.564000000000007,prescoto,becca,Bao
FRI_Scototaxis_BAO/gridded_commongarden_prescoto_becca_july_13_2018_na_na_wallcam_BAO.csv,77,black_thigmo,514.1890000000002,prescoto,becca,Bao
FRI_Scototaxis_BAO/gridded_commongarden_prescoto_becca_july_13_2018_na_na_wallcam_BAO.csv,77,white,0.8389999999999986,prescoto,becca,Bao
FRI_Scototaxis_BAO/gridded_commongarden_prescoto_becca_july_13_2018_na_na_wallcam_BAO.csv,77,white_thigmo,74.4079999999998,prescoto,becca,Bao
FRI_Scototaxis_BAO/gridded_commongarden_prescoto_bella_july_13_2018_na_na_doorcam_BAO.csv,24,black,11.997000000000092,prescoto,bella,Bao
FRI_Scototaxis_BAO/gridded_commongarden_prescoto_bella_july_13_2018_na_na_doorcam_BAO.csv,24,black_thigmo,588.0029999999998,prescoto,bella,Bao
FRI_Scototaxis_BAO/gridded_commongarden_prescoto_bernadette_august_09_2018_na_na_doorcam_BAO.csv,73,black,192.28900000000021,prescoto,bernadette,Bao
FRI_Scototaxis_BAO/gridded_commongarden_prescoto_bernadette_august_09_2018_na_na_doorcam_BAO.csv,73,black_thigmo,320.1969999999997,prescoto,bernadette,Bao
FRI_Scototaxis_BAO/gridded_commongarden_prescoto_bernadette_august_09_2018_na_na_doorcam_BAO.csv,73,white,8.959000000000032,prescoto,bernadette,Bao
FRI_Scototaxis_BAO/gridded_commongarden_prescoto_bernadette_august_09_2018_na_na_doorcam_BAO.csv,73,white_thigmo,78.55500000000004,prescoto,bernadette,Bao
FRI_Scototaxis_BAO/gridded_commongarden_prescoto_bernice_august_13_2018_na_na_wallcam_BAO.csv,103,black,174.64399999999995,prescoto,bernice,Bao
FRI_Scototaxis_BAO/gridded_commongarden_prescoto_bernice_august_13_2018_na_na_wallcam_BAO.csv,103,black_thigmo,286.68200000000013,prescoto,bernice,Bao
FRI_Scototaxis_BAO/gridded_commongarden_prescoto_bernice_august_13_2018_na_na_wallcam_BAO.csv,103,white,20.076999999999998,prescoto,bernice,Bao
FRI_Scototaxis_BAO/gridded_commongarden_prescoto_bernice_august_13_2018_na_na_wallcam_BAO.csv,103,white_thigmo,118.59699999999987,prescoto,bernice,Bao
FRI_Scototaxis_BAO/gridded_commongarden_prescoto_blossom_july_10_2018_na_na_doorcam_BAO.csv,56,black,133.123,prescoto,blossom,Bao
FRI_Scototaxis_BAO/gridded_commongarden_prescoto_blossom_july_10_2018_na_na_doorcam_BAO.csv,56,black_thigmo,310.11400000000003,prescoto,blossom,Bao
FRI_Scototaxis_BAO/gridded_commongarden_prescoto_blossom_july_10_2018_na_na_doorcam_BAO.csv,56,white,56.95800000000014,prescoto,blossom,Bao
FRI_Scototaxis_BAO/gridded_commongarden_prescoto_blossom_july_10_2018_na_na_doorcam_BAO.csv,56,white_thigmo,99.80499999999978,prescoto,blossom,Bao
FRI_Scototaxis_BAO/gridded_commongarden_prescoto_carla_september_06_2018_na_na_doorcam_BAO.csv,76,black,88.23599999999999,prescoto,carla,Bao
FRI_Scototaxis_BAO/gridded_commongarden_prescoto_carla_september_06_2018_na_na_doorcam_BAO.csv,76,black_thigmo,393.962,prescoto,carla,Bao
FRI_Scototaxis_BAO/gridded_commongarden_prescoto_carla_september_06_2018_na_na_doorcam_BAO.csv,76,white,0.839999999999975,prescoto,carla,Bao
FRI_Scototaxis_BAO/gridded_commongarden_prescoto_carla_september_06_2018_na_na_doorcam_BAO.csv,76,white_thigmo,116.96199999999996,prescoto,carla,Bao
FRI_Scototaxis_BAO/gridded_commongarden_prescoto_catalina_september_06_2018_na_na_wallcam_BAO.csv,60,black,215.9250000000001,prescoto,catalina,Bao
FRI_Scototaxis_BAO/gridded_commongarden_prescoto_catalina_september_06_2018_na_na_wallcam_BAO.csv,60,black_thigmo,312.6450000000001,prescoto,catalina,Bao
FRI_Scototaxis_BAO/gridded_commongarden_prescoto_catalina_september_06_2018_na_na_wallcam_BAO.csv,60,white,25.790999999999826,prescoto,catalina,Bao
FRI_Scototaxis_BAO/gridded_commongarden_prescoto_catalina_september_06_2018_na_na_wallcam_BAO.csv,60,white_thigmo,45.63900000000001,prescoto,catalina,Bao
FRI_Scototaxis_BAO/gridded_commongarden_prescoto_charlotte_august_30_2018_na_na_doorcam_BAO.csv,92,black,63.60199999999995,prescoto,charlotte,Bao
FRI_Scototaxis_BAO/gridded_commongarden_prescoto_charlotte_august_30_2018_na_na_doorcam_BAO.csv,92,black_thigmo,346.6729999999999,prescoto,charlotte,Bao
FRI_Scototaxis_BAO/gridded_commongarden_prescoto_charlotte_august_30_2018_na_na_doorcam_BAO.csv,92,white,20.510000000000023,prescoto,charlotte,Bao
FRI_Scototaxis_BAO/gridded_commongarden_prescoto_charlotte_august_30_2018_na_na_doorcam_BAO.csv,92,white_thigmo,169.2150000000001,prescoto,charlotte,Bao
FRI_Scototaxis_BAO/gridded_commongarden_prescoto_chloe_august_30_2018_na_na_wallcam_BAO.csv,59,black,156.15800000000021,prescoto,chloe,Bao
FRI_Scototaxis_BAO/gridded_commongarden_prescoto_chloe_august_30_2018_na_na_wallcam_BAO.csv,59,black_thigmo,440.1969999999998,prescoto,chloe,Bao
FRI_Scototaxis_BAO/gridded_commongarden_prescoto_chloe_august_30_2018_na_na_wallcam_BAO.csv,59,white,1.9629999999999939,prescoto,chloe,Bao
FRI_Scototaxis_BAO/gridded_commongarden_prescoto_chloe_august_30_2018_na_na_wallcam_BAO.csv,59,white_thigmo,1.6820000000000164,prescoto,chloe,Bao
FRI_Scototaxis_BAO/gridded_commongarden_prescoto_claire_august_30_2018_na_na_wallcam_BAO.csv,120,black,141.00999999999993,prescoto,claire,Bao
