filename,number_transits,scorer,experiment,fishID,black,black_thigmo,white,white_thigmo
FRI_Scototaxis_BALLARD/gridded_commongarden_prescoto_delfina_september_6_2018_na_na_doorcam_BALLARD.csv,48,Ballard,prescoto,delfina,48.2759999999999,457.6020000000001,20.799999999999983,73.32199999999996
FRI_Scototaxis_BALLARD/gridded_commongarden_prescoto_diana_august_30_2018_na_na_doorcam_BALLARD.csv,31,Ballard,prescoto,diana,141.714,427.08599999999996,13.518,17.682000000000016
FRI_Scototaxis_BAO/gridded_commongarden_prescoto_beatrice_july_10_2018_na_na_wallcam_BAO.csv,84,Bao,prescoto,beatrice,211.03199999999998,301.06899999999996,41.876000000000204,46.02299999999991
FRI_Scototaxis_BAO/gridded_commongarden_prescoto_becca_july_13_2018_na_na_wallcam_BAO.csv,77,Bao,prescoto,becca,10.564000000000007,514.1890000000002,0.8389999999999986,74.4079999999998
FRI_Scototaxis_BAO/gridded_commongarden_prescoto_bella_july_13_2018_na_na_doorcam_BAO.csv,24,Bao,prescoto,bella,11.997000000000092,588.0029999999998,0,0
FRI_Scototaxis_BAO/gridded_commongarden_prescoto_bernadette_august_09_2018_na_na_doorcam_BAO.csv,73,Bao,prescoto,bernadette,192.28900000000021,320.1969999999997,8.959000000000032,78.55500000000004
FRI_Scototaxis_BAO/gridded_commongarden_prescoto_bernice_august_13_2018_na_na_wallcam_BAO.csv,103,Bao,prescoto,bernice,174.64399999999995,286.68200000000013,20.076999999999998,118.59699999999987
FRI_Scototaxis_BAO/gridded_commongarden_prescoto_blossom_july_10_2018_na_na_doorcam_BAO.csv,56,Bao,prescoto,blossom,133.123,310.11400000000003,56.95800000000014,99.80499999999978
FRI_Scototaxis_BAO/gridded_commongarden_prescoto_carla_september_06_2018_na_na_doorcam_BAO.csv,76,Bao,prescoto,carla,88.23599999999999,393.962,0.839999999999975,116.96199999999996
FRI_Scototaxis_BAO/gridded_commongarden_prescoto_catalina_september_06_2018_na_na_wallcam_BAO.csv,60,Bao,prescoto,catalina,215.9250000000001,312.6450000000001,25.790999999999826,45.63900000000001
FRI_Scototaxis_BAO/gridded_commongarden_prescoto_charlotte_august_30_2018_na_na_doorcam_BAO.csv,92,Bao,prescoto,charlotte,63.60199999999995,346.6729999999999,20.510000000000023,169.2150000000001
FRI_Scototaxis_BAO/gridded_commongarden_prescoto_chloe_august_30_2018_na_na_wallcam_BAO.csv,59,Bao,prescoto,chloe,156.15800000000021,440.1969999999998,1.9629999999999939,1.6820000000000164
FRI_Scototaxis_BAO/gridded_commongarden_prescoto_claire_august_30_2018_na_na_wallcam_BAO.csv,120,Bao,prescoto,claire,141.00999999999993,288.50699999999995,42.798000000000016,127.68500000000006
FRI_Scototaxis_BAO/gridded_commongarden_prescoto_daisy_august_30_2018_na_na_wallcam_BAO.csv,101,Bao,prescoto,daisy,238.883,265.87600000000003,36.95700000000007,58.28399999999991
FRI_Scototaxis_BAO/gridded_commongarden_prescoto_daniela_september_06_2018_na_na_wallcam_BAO.csv,110,Bao,prescoto,daniela,147.94699999999995,311.39800000000014,33.50499999999997,107.15399999999998
FRI_Scototaxis_BAO/gridded_commongarden_prescoto_dawn_august_30_2018_na_na_doorcam_BAO.csv,113,Bao,prescoto,dawn,51.524000000000065,313.99499999999995,23.799999999999883,210.68100000000007
FRI_Scototaxis_BAO/gridded_commongarden_prescoto_delfina_september_06_2018_na_na_doorcam_BAO.csv,76,Bao,prescoto,delfina,52.44499999999993,449.91400000000004,32.761,64.88000000000001
FRI_Scototaxis_BAO/gridded_commongarden_prescoto_diana_august_30_2018_na_na_doorcam_BAO.csv,39,Bao,prescoto,diana,152.99099999999999,412.847,13.159999999999968,21.002000000000066
FRI_Scototaxis_CORNISH/gridded_commongarden_prescoto_beatrice_july_10_2018_na_na_wallcam_CORNISH.csv,48,Cornish,prescoto,beatrice,186.7250000000001,330.4389999999999,31.940000000000055,50.89599999999996
FRI_Scototaxis_CORNISH/gridded_commongarden_prescoto_becca_july_13_2018_na_na_wallcam_CORNISH.csv,56,Cornish,prescoto,becca,8.366000000000007,519.4410000000001,0,72.19299999999988
FRI_Scototaxis_CORNISH/gridded_commongarden_prescoto_bella_july_13_2018_na_na_doorcam_CORNISH.csv,6,Cornish,prescoto,bella,3.807000000000002,596.193,0,0
